Unnamed: 0,index,date,rank,song,artist,last-week,peak-rank,weeks-on-board,release_year,count,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
2352,2938,1984,98,"Oh, Sherrie",Steve Perry,75,3,20,1984,1,4zEi4tr3lEhiAvTRxEzbEz,0.333,0.695,5,-5.116,1,0.0465,0.372,7.13E-06,0.107,0.317,203.753,audio_features,4zEi4tr3lEhiAvTRxEzbEz,spotify:track:4zEi4tr3lEhiAvTRxEzbEz,https://api.spotify.com/v1/tracks/4zEi4tr3lEhiAvTRxEzbEz,https://api.spotify.com/v1/audio-analysis/4zEi4tr3lEhiAvTRxEzbEz,229347,4,
2373,2959,1984,98,99 Luftballons,Nena,94,2,23,1984,1,2IJftBfq7pJ43tfnOR0RB3,0.636,0.467,4,-10.1,1,0.0421,0.0915,1.70E-06,0.117,0.58,96.639,audio_features,2IJftBfq7pJ43tfnOR0RB3,spotify:track:2IJftBfq7pJ43tfnOR0RB3,https://api.spotify.com/v1/tracks/2IJftBfq7pJ43tfnOR0RB3,https://api.spotify.com/v1/audio-analysis/2IJftBfq7pJ43tfnOR0RB3,231467,4,
2475,3065,1983,96,Mickey,Toni Basil,88,1,27,1983,1,3RKjTYlQrtLXCq5ncswBPp,0.912,0.507,2,-11.952,1,0.0587,0.579,0,0.167,0.725,134.978,audio_features,3RKjTYlQrtLXCq5ncswBPp,spotify:track:3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/tracks/3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/audio-analysis/3RKjTYlQrtLXCq5ncswBPp,115556,4,
2455,3042,1983,92,We've Got Tonight,Kenny Rogers And Sheena Easton,84,6,18,1983,1,3kOYftnm2pC6T5sAGqocMm,0.711,0.391,10,-9.292,1,0.0343,0.501,3.77E-06,0.1,0.639,99.13,audio_features,3kOYftnm2pC6T5sAGqocMm,spotify:track:3kOYftnm2pC6T5sAGqocMm,https://api.spotify.com/v1/tracks/3kOYftnm2pC6T5sAGqocMm,https://api.spotify.com/v1/audio-analysis/3kOYftnm2pC6T5sAGqocMm,160120,4,
2447,3033,1983,89,Always Something There To Remind Me,Naked Eyes,76,8,22,1983,1,3yWAyRHfclztY1TzF2gAUD,0.611,0.777,7,-5.853,1,0.0376,0.127,0,0.519,0.682,149.26,audio_features,3yWAyRHfclztY1TzF2gAUD,spotify:track:3yWAyRHfclztY1TzF2gAUD,https://api.spotify.com/v1/tracks/3yWAyRHfclztY1TzF2gAUD,https://api.spotify.com/v1/audio-analysis/3yWAyRHfclztY1TzF2gAUD,219373,4,
2488,3078,1983,91,Up Where We Belong,Joe Cocker And Jennifer Warnes,58,1,23,1983,1,4U6mBgGP8FXN6UH4T3AJhu,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67E-05,0.0632,0.227,139.912,audio_features,4U6mBgGP8FXN6UH4T3AJhu,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/tracks/4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/audio-analysis/4U6mBgGP8FXN6UH4T3AJhu,232667,4,
2487,3077,1983,94,Steppin' Out,Joe Jackson,94,6,27,1983,1,2KY0QUeRY3IPuJI1gyU9BJ,0.579,0.223,11,-20.208,1,0.0364,0.0439,0.00232,0.0613,0.532,159.696,audio_features,2KY0QUeRY3IPuJI1gyU9BJ,spotify:track:2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/tracks/2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/audio-analysis/2KY0QUeRY3IPuJI1gyU9BJ,268200,4,
2476,3066,1983,97,The Girl Is Mine,Michael Jackson And Paul McCartney,91,2,18,1983,1,4IT6vDuKprKl6jyVndlY8V,0.681,0.527,9,-10.422,1,0.0561,0.225,0,0.0989,0.707,81.425,audio_features,4IT6vDuKprKl6jyVndlY8V,spotify:track:4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/tracks/4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/audio-analysis/4IT6vDuKprKl6jyVndlY8V,222333,4,
2474,3064,1983,93,Rock The Casbah,The Clash,76,8,24,1983,1,56KqaFSGTb7ifpt16t5Y1N,0.797,0.872,9,-6.727,0,0.0575,0.291,0,0.284,0.866,129.885,audio_features,56KqaFSGTb7ifpt16t5Y1N,spotify:track:56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/audio-analysis/56KqaFSGTb7ifpt16t5Y1N,222427,4,
2459,3049,1983,99,Pass The Dutchie,Musical Youth,92,10,18,1983,1,1BkY0N8ChFk2mdLbAUu8ZK,0.805,0.418,7,-14.374,1,0.0979,0.459,0,0.288,0.966,149.724,audio_features,1BkY0N8ChFk2mdLbAUu8ZK,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/tracks/1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/audio-analysis/1BkY0N8ChFk2mdLbAUu8ZK,205427,4,
2458,3048,1983,95,You And I,Eddie Rabbitt With Crystal Gayle,81,7,29,1983,1,5aDoUmxBsbdpS16alksb5Z,0.566,0.246,10,-15.499,1,0.0276,0.813,1.48E-06,0.195,0.412,101.529,audio_features,5aDoUmxBsbdpS16alksb5Z,spotify:track:5aDoUmxBsbdpS16alksb5Z,https://api.spotify.com/v1/tracks/5aDoUmxBsbdpS16alksb5Z,https://api.spotify.com/v1/audio-analysis/5aDoUmxBsbdpS16alksb5Z,165667,4,
2457,3047,1983,90,"Baby, Come To Me",Patti Austin A Duet With James Ingram,76,1,32,1983,1,65bvH7egzl7h9f7uJmqGV4,0.631,0.505,7,-12.083,0,0.0903,0.553,0,0.137,0.687,90.204,audio_features,65bvH7egzl7h9f7uJmqGV4,spotify:track:65bvH7egzl7h9f7uJmqGV4,https://api.spotify.com/v1/tracks/65bvH7egzl7h9f7uJmqGV4,https://api.spotify.com/v1/audio-analysis/65bvH7egzl7h9f7uJmqGV4,215387,4,
2456,3043,1983,99,Twilight Zone,Golden Earring,85,10,27,1983,1,3ztKHejzVoxJRKSZHFFMdJ,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49E-05,0.0927,0.542,118.56,audio_features,3ztKHejzVoxJRKSZHFFMdJ,spotify:track:3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/tracks/3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/audio-analysis/3ztKHejzVoxJRKSZHFFMdJ,478107,4,
2421,3007,1983,94,One Thing Leads To Another,The Fixx,94,4,19,1983,1,2d1NMaw8arIU2Fy4BnWqLs,0.785,0.95,5,-6.715,0,0.0484,0.177,0.00927,0.148,0.968,136.823,audio_features,2d1NMaw8arIU2Fy4BnWqLs,spotify:track:2d1NMaw8arIU2Fy4BnWqLs,https://api.spotify.com/v1/tracks/2d1NMaw8arIU2Fy4BnWqLs,https://api.spotify.com/v1/audio-analysis/2d1NMaw8arIU2Fy4BnWqLs,205067,4,
2454,3041,1983,97,Come On Eileen,Dexys Midnight Runners,87,1,23,1983,1,3MrWxJaD2AT0W9DjWF64Vm,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02E-06,0.259,0.782,106.61,audio_features,3MrWxJaD2AT0W9DjWF64Vm,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,https://api.spotify.com/v1/tracks/3MrWxJaD2AT0W9DjWF64Vm,https://api.spotify.com/v1/audio-analysis/3MrWxJaD2AT0W9DjWF64Vm,287307,4,
2453,3040,1983,87,Jeopardy,Greg Kihn Band,65,2,22,1983,1,1LJr4mVQgg0Y6qZlJh80ST,0.854,0.804,0,-4.738,1,0.0349,0.072,0.0443,0.156,0.895,110.558,audio_features,1LJr4mVQgg0Y6qZlJh80ST,spotify:track:1LJr4mVQgg0Y6qZlJh80ST,https://api.spotify.com/v1/tracks/1LJr4mVQgg0Y6qZlJh80ST,https://api.spotify.com/v1/audio-analysis/1LJr4mVQgg0Y6qZlJh80ST,229653,4,
2448,3034,1983,92,She Blinded Me With Science,Thomas Dolby,76,5,22,1983,1,4RkKf3UBRxF2kn2Vh0ww8l,0.799,0.755,9,-11.538,1,0.0419,0.108,0.169,0.0661,0.975,128.695,audio_features,4RkKf3UBRxF2kn2Vh0ww8l,spotify:track:4RkKf3UBRxF2kn2Vh0ww8l,https://api.spotify.com/v1/tracks/4RkKf3UBRxF2kn2Vh0ww8l,https://api.spotify.com/v1/audio-analysis/4RkKf3UBRxF2kn2Vh0ww8l,221267,4,
2446,3032,1983,100,She's A Beauty,The Tubes,79,10,20,1983,1,7HF88mJXq8DpotZohoW2mo,0.689,0.789,2,-8.565,1,0.0359,0.0684,0.000516,0.297,0.631,110.739,audio_features,7HF88mJXq8DpotZohoW2mo,spotify:track:7HF88mJXq8DpotZohoW2mo,https://api.spotify.com/v1/tracks/7HF88mJXq8DpotZohoW2mo,https://api.spotify.com/v1/audio-analysis/7HF88mJXq8DpotZohoW2mo,240667,4,
2445,3031,1983,98,Too Shy,Kajagoogoo,59,5,19,1983,1,1C5utO1I8FoSIn6g1R5DAZ,0.64,0.628,2,-6.091,1,0.0324,0.0157,0.0382,0.0916,0.235,125.648,audio_features,1C5utO1I8FoSIn6g1R5DAZ,spotify:track:1C5utO1I8FoSIn6g1R5DAZ,https://api.spotify.com/v1/tracks/1C5utO1I8FoSIn6g1R5DAZ,https://api.spotify.com/v1/audio-analysis/1C5utO1I8FoSIn6g1R5DAZ,319371,4,
2439,3025,1983,97,Our House,Madness,67,7,19,1983,1,2hitsKa8SthKhRJBXUHbIv,0.592,0.205,9,-14.601,1,0.048,0.896,5.46E-05,0.119,0.378,140.282,audio_features,2hitsKa8SthKhRJBXUHbIv,spotify:track:2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/tracks/2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/audio-analysis/2hitsKa8SthKhRJBXUHbIv,179760,4,
2438,3024,1983,94,Electric Avenue,Eddy Grant,59,2,22,1983,1,3N2nIBN3a9J40PIij4gW5F,0.934,0.419,2,-13.264,1,0.17,0.333,1.74E-05,0.12,0.878,120.973,audio_features,3N2nIBN3a9J40PIij4gW5F,spotify:track:3N2nIBN3a9J40PIij4gW5F,https://api.spotify.com/v1/tracks/3N2nIBN3a9J40PIij4gW5F,https://api.spotify.com/v1/audio-analysis/3N2nIBN3a9J40PIij4gW5F,194000,4,
2437,3023,1983,79,Never Gonna Let You Go,Sergio Mendes,66,4,23,1983,1,5u8bqfaYSh0qVTsgslPknf,0.639,0.403,7,-12.401,1,0.0349,0.567,0,0.67,0.324,132.56,audio_features,5u8bqfaYSh0qVTsgslPknf,spotify:track:5u8bqfaYSh0qVTsgslPknf,https://api.spotify.com/v1/tracks/5u8bqfaYSh0qVTsgslPknf,https://api.spotify.com/v1/audio-analysis/5u8bqfaYSh0qVTsgslPknf,255600,4,
2430,3016,1983,89,Maniac,Michael Sembello,63,1,22,1983,1,6KfoDhO4XUWSbnyKjNp9c4,0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,audio_features,6KfoDhO4XUWSbnyKjNp9c4,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4,185773,4,
2429,3015,1983,100,Puttin' On The Ritz,Taco,73,4,21,1983,1,1taGkdO3DQsNRIQrarhVvc,0.798,0.292,0,-17.112,1,0.0777,0.152,0.00101,0.185,0.812,98.653,audio_features,1taGkdO3DQsNRIQrarhVvc,spotify:track:1taGkdO3DQsNRIQrarhVvc,https://api.spotify.com/v1/tracks/1taGkdO3DQsNRIQrarhVvc,https://api.spotify.com/v1/audio-analysis/1taGkdO3DQsNRIQrarhVvc,281160,4,
2428,3014,1983,98,Far From Over,Frank Stallone,74,10,16,1983,1,1QltoINuNDl3wy1oWANlqJ,0.845,0.438,11,-10.897,0,0.494,0.094,0,0.0854,0.695,130.006,audio_features,1QltoINuNDl3wy1oWANlqJ,spotify:track:1QltoINuNDl3wy1oWANlqJ,https://api.spotify.com/v1/tracks/1QltoINuNDl3wy1oWANlqJ,https://api.spotify.com/v1/audio-analysis/1QltoINuNDl3wy1oWANlqJ,183954,4,
2424,3010,1983,97,The Safety Dance,Men Without Hats,78,3,24,1983,1,4t5lrf5rFX6JWAUPKCDlKk,0.632,0.582,5,-13.461,1,0.044,0.0803,0.00351,0.0832,0.578,101.641,audio_features,4t5lrf5rFX6JWAUPKCDlKk,spotify:track:4t5lrf5rFX6JWAUPKCDlKk,https://api.spotify.com/v1/tracks/4t5lrf5rFX6JWAUPKCDlKk,https://api.spotify.com/v1/audio-analysis/4t5lrf5rFX6JWAUPKCDlKk,165507,4,
2423,3009,1983,69,TRUE,Spandau Ballet,41,4,18,1983,1,4o6BgsqLIBViaGVbx5rbRk,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627,4,
2422,3008,1983,98,Burning Down The House,Talking Heads,77,9,20,1983,1,2VNfJpwdEQBLyXajaa6LWT,0.779,0.87,5,-13.141,0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,audio_features,2VNfJpwdEQBLyXajaa6LWT,spotify:track:2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/tracks/2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/audio-analysis/2VNfJpwdEQBLyXajaa6LWT,241920,4,
2553,3147,1982,94,Hooked On Classics,Royal Philharmonic Orchestra,83,10,20,1982,1,6Vbu34sJOY889Z0KLk0DTV,0.437,0.728,10,-11.33,0,0.0317,0.0205,0.904,0.13,0.486,102.589,audio_features,6Vbu34sJOY889Z0KLk0DTV,spotify:track:6Vbu34sJOY889Z0KLk0DTV,https://api.spotify.com/v1/tracks/6Vbu34sJOY889Z0KLk0DTV,https://api.spotify.com/v1/audio-analysis/6Vbu34sJOY889Z0KLk0DTV,212080,4,
2534,3127,1982,97,Chariots Of Fire - Titles,Vangelis,95,1,28,1982,1,40GkYO2g4a3sjipt8VtRkb,0.503,0.465,1,-7.762,1,0.032,0.0513,0.695,0.0941,0.04,135.883,audio_features,40GkYO2g4a3sjipt8VtRkb,spotify:track:40GkYO2g4a3sjipt8VtRkb,https://api.spotify.com/v1/tracks/40GkYO2g4a3sjipt8VtRkb,https://api.spotify.com/v1/audio-analysis/40GkYO2g4a3sjipt8VtRkb,201212,4,
2537,3130,1982,99,Key Largo,Bertie Higgins,66,8,29,1982,1,41v56RunWqxgqTD4H2cwOD,0.503,0.659,0,-6.829,1,0.0356,0.443,0,0.153,0.33,101.668,audio_features,41v56RunWqxgqTD4H2cwOD,spotify:track:41v56RunWqxgqTD4H2cwOD,https://api.spotify.com/v1/tracks/41v56RunWqxgqTD4H2cwOD,https://api.spotify.com/v1/audio-analysis/41v56RunWqxgqTD4H2cwOD,198947,4,
2548,3142,1982,76,Harden My Heart,Quarterflash,48,3,24,1982,1,3CSLUIrI2KPMulHR5bh17O,0.531,0.43,11,-14.523,0,0.0578,0.0568,1.22E-06,0.0964,0.453,124.284,audio_features,3CSLUIrI2KPMulHR5bh17O,spotify:track:3CSLUIrI2KPMulHR5bh17O,https://api.spotify.com/v1/tracks/3CSLUIrI2KPMulHR5bh17O,https://api.spotify.com/v1/audio-analysis/3CSLUIrI2KPMulHR5bh17O,232627,4,
2522,3115,1982,99,Let It Whip,Dazz Band,89,5,23,1982,1,3h5IJ0EzVpkiaoL174GC3M,0.826,0.9,9,-4.383,0,0.0411,0.112,0.00136,0.0875,0.954,132.099,audio_features,3h5IJ0EzVpkiaoL174GC3M,spotify:track:3h5IJ0EzVpkiaoL174GC3M,https://api.spotify.com/v1/tracks/3h5IJ0EzVpkiaoL174GC3M,https://api.spotify.com/v1/audio-analysis/3h5IJ0EzVpkiaoL174GC3M,287000,4,
2554,3154,1982,93,Leather And Lace,Stevie Nicks With Don Henley,68,6,19,1982,1,2npStoMbQxG1LcIeF4PZrj,0.553,0.398,3,-11.67,1,0.0303,0.664,0,0.114,0.392,76.074,audio_features,2npStoMbQxG1LcIeF4PZrj,spotify:track:2npStoMbQxG1LcIeF4PZrj,https://api.spotify.com/v1/tracks/2npStoMbQxG1LcIeF4PZrj,https://api.spotify.com/v1/audio-analysis/2npStoMbQxG1LcIeF4PZrj,229227,4,
2555,3155,1982,96,Trouble,Lindsey Buckingham,88,9,19,1982,1,6AtZLIzUINvExIUy4QhdjP,0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,audio_features,6AtZLIzUINvExIUy4QhdjP,spotify:track:6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/tracks/6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/audio-analysis/6AtZLIzUINvExIUy4QhdjP,219760,4,
2556,3156,1982,93,The Theme From Hill Street Blues,Mike Post featuring Larry Carlton,77,10,22,1982,1,51p3jvvaTRllGIxdmRVnRr,0.657,0.267,3,-15.333,1,0.0288,0.592,0.907,0.077,0.204,97.714,audio_features,51p3jvvaTRllGIxdmRVnRr,spotify:track:51p3jvvaTRllGIxdmRVnRr,https://api.spotify.com/v1/tracks/51p3jvvaTRllGIxdmRVnRr,https://api.spotify.com/v1/audio-analysis/51p3jvvaTRllGIxdmRVnRr,193893,4,
2531,3124,1982,93,I've Never Been To Me,Charlene,88,3,23,1982,1,7Kpv6QtVDSNBJYTgwUTOAu,0.634,0.448,10,-8.468,1,0.0304,0.798,1.39E-06,0.226,0.367,121.933,audio_features,7Kpv6QtVDSNBJYTgwUTOAu,spotify:track:7Kpv6QtVDSNBJYTgwUTOAu,https://api.spotify.com/v1/tracks/7Kpv6QtVDSNBJYTgwUTOAu,https://api.spotify.com/v1/audio-analysis/7Kpv6QtVDSNBJYTgwUTOAu,257707,4,
2503,3093,1982,98,Eye In The Sky,The Alan Parsons Project,95,3,25,1982,1,39qYD4J4BKvZMQgxfXl5bv,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,audio_features,39qYD4J4BKvZMQgxfXl5bv,spotify:track:39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/tracks/39qYD4J4BKvZMQgxfXl5bv,https://api.spotify.com/v1/audio-analysis/39qYD4J4BKvZMQgxfXl5bv,276280,4,
2529,3122,1982,94,Always On My Mind,Willie Nelson,65,5,23,1982,1,2xYQTU2bbg6WVAmpY1eae4,0.524,0.261,2,-13.868,1,0.0272,0.755,0.00105,0.144,0.201,73.36,audio_features,2xYQTU2bbg6WVAmpY1eae4,spotify:track:2xYQTU2bbg6WVAmpY1eae4,https://api.spotify.com/v1/tracks/2xYQTU2bbg6WVAmpY1eae4,https://api.spotify.com/v1/audio-analysis/2xYQTU2bbg6WVAmpY1eae4,212667,4,
2528,3121,1982,99,Ebony And Ivory,Paul McCartney And Stevie Wonder,92,1,19,1982,1,3fVSMbeq8tY3G85yxcJwRU,0.567,0.692,4,-7.881,1,0.0379,0.0784,0,0.0338,0.708,160.697,audio_features,3fVSMbeq8tY3G85yxcJwRU,spotify:track:3fVSMbeq8tY3G85yxcJwRU,https://api.spotify.com/v1/tracks/3fVSMbeq8tY3G85yxcJwRU,https://api.spotify.com/v1/audio-analysis/3fVSMbeq8tY3G85yxcJwRU,226267,4,
2527,3120,1982,94,Caught Up In You,38 Special,52,10,17,1982,1,3jYRpwbctfqB77uU7T7K3U,0.425,0.681,1,-8.604,0,0.0316,0.0229,0.000219,0.0543,0.933,131.011,audio_features,3jYRpwbctfqB77uU7T7K3U,spotify:track:3jYRpwbctfqB77uU7T7K3U,https://api.spotify.com/v1/tracks/3jYRpwbctfqB77uU7T7K3U,https://api.spotify.com/v1/audio-analysis/3jYRpwbctfqB77uU7T7K3U,279333,4,
2513,3103,1982,99,I Ran (So Far Away),A Flock Of Seagulls,96,9,22,1982,1,0nIDF0qdk5iAIla7rZxxys,0.51,0.771,2,-6.666,1,0.0341,0.000205,0.831,0.135,0.644,145.522,audio_features,0nIDF0qdk5iAIla7rZxxys,spotify:track:0nIDF0qdk5iAIla7rZxxys,https://api.spotify.com/v1/tracks/0nIDF0qdk5iAIla7rZxxys,https://api.spotify.com/v1/audio-analysis/0nIDF0qdk5iAIla7rZxxys,221799,4,
2530,3123,1982,96,867-5309/jenny,Tommy Tutone,87,4,27,1982,1,6iX1f3r7oUJnMbGgQ2gx1j,0.584,0.708,5,-10.039,1,0.0593,0.0264,0.00364,0.112,0.564,137.657,audio_features,6iX1f3r7oUJnMbGgQ2gx1j,spotify:track:6iX1f3r7oUJnMbGgQ2gx1j,https://api.spotify.com/v1/tracks/6iX1f3r7oUJnMbGgQ2gx1j,https://api.spotify.com/v1/audio-analysis/6iX1f3r7oUJnMbGgQ2gx1j,226200,4,
2560,3161,1981,100,Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,77,3,21,1981,1,66LhCsc06aTa2Ig7iYPDSP,0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,audio_features,66LhCsc06aTa2Ig7iYPDSP,spotify:track:66LhCsc06aTa2Ig7iYPDSP,https://api.spotify.com/v1/tracks/66LhCsc06aTa2Ig7iYPDSP,https://api.spotify.com/v1/audio-analysis/66LhCsc06aTa2Ig7iYPDSP,244440,4,
2569,3170,1981,93,Boy From New York City,The Manhattan Transfer,69,7,21,1981,1,4H6EV7soFKhurMK2CFfpmM,0.71,0.633,2,-9.376,1,0.0531,0.457,1.49E-05,0.0967,0.702,151.522,audio_features,4H6EV7soFKhurMK2CFfpmM,spotify:track:4H6EV7soFKhurMK2CFfpmM,https://api.spotify.com/v1/tracks/4H6EV7soFKhurMK2CFfpmM,https://api.spotify.com/v1/audio-analysis/4H6EV7soFKhurMK2CFfpmM,222160,4,
2600,3205,1981,94,Giving It Up For Your Love,Delbert McClinton,68,8,19,1981,1,5E2EpolcGmcbYpsv0z6jAZ,0.76,0.765,0,-9.319,1,0.0352,0.289,7.95E-06,0.233,0.868,107.602,audio_features,5E2EpolcGmcbYpsv0z6jAZ,spotify:track:5E2EpolcGmcbYpsv0z6jAZ,https://api.spotify.com/v1/tracks/5E2EpolcGmcbYpsv0z6jAZ,https://api.spotify.com/v1/audio-analysis/5E2EpolcGmcbYpsv0z6jAZ,226933,4,
2585,3187,1981,98,Just The Two Of Us,"Grover Washington, Jr. With Bill Withers",86,2,24,1981,1,1ko2lVN0vKGUl9zrU0qSlT,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,audio_features,1ko2lVN0vKGUl9zrU0qSlT,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/audio-analysis/1ko2lVN0vKGUl9zrU0qSlT,438493,4,
2580,3182,1981,100,Medley,Stars On 45,100,1,21,1981,1,2FbGlEPAjNhWvrVvlentVq,0.441,0.403,2,-11.18,0,0.147,0.255,1.27E-05,0.13,0.158,139.92,audio_features,2FbGlEPAjNhWvrVvlentVq,spotify:track:2FbGlEPAjNhWvrVvlentVq,https://api.spotify.com/v1/tracks/2FbGlEPAjNhWvrVvlentVq,https://api.spotify.com/v1/audio-analysis/2FbGlEPAjNhWvrVvlentVq,434960,4,
2577,3178,1981,100,Elvira,The Oak Ridge Boys,91,5,22,1981,1,0mG66FLhO0iZ6XCAGdjpax,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,audio_features,0mG66FLhO0iZ6XCAGdjpax,spotify:track:0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/tracks/0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/audio-analysis/0mG66FLhO0iZ6XCAGdjpax,225627,4,
2576,3177,1981,99,Hearts,Marty Balin,90,8,21,1981,1,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960,4,
2629,3234,1981,94,Never Knew Love Like This Before,Stephanie Mills,78,6,25,1981,1,2sSQIWjGbrCqVQmTNyivVg,0.695,0.703,11,-8.938,1,0.0336,0.489,1.70E-05,0.0855,0.753,113.168,audio_features,2sSQIWjGbrCqVQmTNyivVg,spotify:track:2sSQIWjGbrCqVQmTNyivVg,https://api.spotify.com/v1/tracks/2sSQIWjGbrCqVQmTNyivVg,https://api.spotify.com/v1/audio-analysis/2sSQIWjGbrCqVQmTNyivVg,326587,4,
2568,3169,1981,96,"Theme From ""Greatest American Hero"" (Believe It or Not)",Joey Scarbury,82,2,26,1981,1,375ntCG12wzCyfzclwYFwG,0.521,0.743,2,-5.903,1,0.0338,0.249,0,0.096,0.451,117.129,audio_features,375ntCG12wzCyfzclwYFwG,spotify:track:375ntCG12wzCyfzclwYFwG,https://api.spotify.com/v1/tracks/375ntCG12wzCyfzclwYFwG,https://api.spotify.com/v1/audio-analysis/375ntCG12wzCyfzclwYFwG,195293,4,
2567,3168,1981,95,(There's) No Gettin' Over Me,Ronnie Milsap,66,5,20,1981,1,2bRnP6FjtlASGsDtcgRVuI,0.595,0.447,1,-10.342,0,0.0323,0.627,0.000586,0.3,0.787,200.528,audio_features,2bRnP6FjtlASGsDtcgRVuI,spotify:track:2bRnP6FjtlASGsDtcgRVuI,https://api.spotify.com/v1/tracks/2bRnP6FjtlASGsDtcgRVuI,https://api.spotify.com/v1/audio-analysis/2bRnP6FjtlASGsDtcgRVuI,199680,4,
2694,3301,1980,98,The Second Time Around,Shalamar,83,8,23,1980,1,6yh8yf1jpPrTMA5cezYpbi,0.801,0.388,1,-12.135,1,0.0505,0.0123,7.16E-05,0.0924,0.577,112.367,audio_features,6yh8yf1jpPrTMA5cezYpbi,spotify:track:6yh8yf1jpPrTMA5cezYpbi,https://api.spotify.com/v1/tracks/6yh8yf1jpPrTMA5cezYpbi,https://api.spotify.com/v1/audio-analysis/6yh8yf1jpPrTMA5cezYpbi,223293,4,
2709,3323,1980,95,You're Only Lonely,J.D. Souther,47,7,21,1980,1,1bwBJsXuetTLgDM6JeqAqt,0.652,0.442,9,-5.871,1,0.0248,0.617,6.24E-05,0.118,0.571,108.97,audio_features,1bwBJsXuetTLgDM6JeqAqt,spotify:track:1bwBJsXuetTLgDM6JeqAqt,https://api.spotify.com/v1/tracks/1bwBJsXuetTLgDM6JeqAqt,https://api.spotify.com/v1/audio-analysis/1bwBJsXuetTLgDM6JeqAqt,234773,4,
2701,3308,1980,92,"Yes, I'm Ready",Teri DeSario With K.C.,45,2,23,1980,1,2gZpW5pTZkimGG98loFSl2,0.237,0.377,5,-8.798,1,0.0287,0.902,0,0.131,0.479,173.142,audio_features,2gZpW5pTZkimGG98loFSl2,spotify:track:2gZpW5pTZkimGG98loFSl2,https://api.spotify.com/v1/tracks/2gZpW5pTZkimGG98loFSl2,https://api.spotify.com/v1/audio-analysis/2gZpW5pTZkimGG98loFSl2,184333,3,
